Date Day,Signup Link,Contact,Turbine Labs,Number of Records,Articles,Date,Keyword,Topic
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,57,4/3/2020,premier league,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,3055,4/3/2020,,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,23,4/3/2020,stay home,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,17,4/3/2020,amid pandemic,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,16,4/3/2020,man utd,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,14,4/3/2020,amid crisis,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,13,4/3/2020,view european,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,13,4/3/2020,search sign,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,12,4/3/2020,amid outbreak,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,10,4/3/2020,pay cut,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,10,4/3/2020,hong kong,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,9,4/3/2020,closed door,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,9,4/3/2020,new york,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,9,4/3/2020,social distancing,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,9,4/3/2020,aston villa,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,8,4/3/2020,working home,WAY OF LIFE DISRUPTION
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,44,4/3/2020,face mask,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,2416,4/3/2020,,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,31,4/3/2020,test positive,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,31,4/3/2020,new case,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,31,4/3/2020,death toll,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,21,4/3/2020,new york,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,18,4/3/2020,confirmed case,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,15,4/3/2020,clinical trial,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,14,4/3/2020,report new,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,14,4/3/2020,social distancing,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,14,4/3/2020,nursing home,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,13,4/3/2020,nh staff,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,13,4/3/2020,mental health,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,12,4/3/2020,tested positive,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,12,4/3/2020,positive case,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,11,4/3/2020,related death,PUBLIC HEALTH
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,91,4/3/2020,new case,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,3161,4/3/2020,,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,64,4/3/2020,test positive,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,42,4/3/2020,confirmed case,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,40,4/3/2020,death toll,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,38,4/3/2020,new york,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,33,4/3/2020,positive case,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,25,4/3/2020,tablighi jamaat,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,22,4/3/2020,health ministry,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,19,4/3/2020,case rise,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,19,4/3/2020,social distancing,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,18,4/3/2020,matt hancock,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,16,4/3/2020,report new,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,15,4/3/2020,stay home,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,15,4/3/2020,total case,GENERAL
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,13,4/3/2020,case death,GENERAL
13,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,17,4/13/2020,earnings final,ECONOMY
3,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,581,4/3/2020,,BUSINESS LEADERSHIP
