Death Count,Group,Number of Records,Record ID
1219000,Jews,1,1219
1220000,Jews,1,1220
1221000,Jews,1,1221
1222000,Jews,1,1222
1223000,Jews,1,1223
1224000,Jews,1,1224
1225000,Jews,1,1225
1226000,Jews,1,1226
1227000,Jews,1,1227
1228000,Jews,1,1228
1229000,Jews,1,1229
1230000,Jews,1,1230
1231000,Jews,1,1231
1232000,Jews,1,1232
1233000,Jews,1,1233
1234000,Jews,1,1234
1235000,Jews,1,1235
1236000,Jews,1,1236
1237000,Jews,1,1237
1238000,Jews,1,1238
1239000,Jews,1,1239
1240000,Jews,1,1240
1241000,Jews,1,1241
1242000,Jews,1,1242
1243000,Jews,1,1243
1244000,Jews,1,1244
1245000,Jews,1,1245
1246000,Jews,1,1246
1247000,Jews,1,1247
1248000,Jews,1,1248
1249000,Jews,1,1249
1250000,Jews,1,1250
1251000,Jews,1,1251
1252000,Jews,1,1252
1253000,Jews,1,1253
1254000,Jews,1,1254
1255000,Jews,1,1255
1256000,Jews,1,1256
1257000,Jews,1,1257
1258000,Jews,1,1258
1259000,Jews,1,1259
1260000,Jews,1,1260
1261000,Jews,1,1261
1262000,Jews,1,1262
1263000,Jews,1,1263
1264000,Jews,1,1264
1265000,Jews,1,1265
1266000,Jews,1,1266
1267000,Jews,1,1267
1268000,Jews,1,1268
1269000,Jews,1,1269
1270000,Jews,1,1270
1271000,Jews,1,1271
1272000,Jews,1,1272
1273000,Jews,1,1273
1274000,Jews,1,1274
1275000,Jews,1,1275
1276000,Jews,1,1276
1277000,Jews,1,1277
1278000,Jews,1,1278
1279000,Jews,1,1279
1280000,Jews,1,1280
1281000,Jews,1,1281
1282000,Jews,1,1282
1283000,Jews,1,1283
1284000,Jews,1,1284
1285000,Jews,1,1285
1286000,Jews,1,1286
1287000,Jews,1,1287
1288000,Jews,1,1288
1289000,Jews,1,1289
1290000,Jews,1,1290
1291000,Jews,1,1291
1292000,Jews,1,1292
1293000,Jews,1,1293
1294000,Jews,1,1294
1295000,Jews,1,1295
1296000,Jews,1,1296
1297000,Jews,1,1297
1298000,Jews,1,1298
1299000,Jews,1,1299
1300000,Jews,1,1300
1301000,Jews,1,1301
1302000,Jews,1,1302
1303000,Jews,1,1303
1304000,Jews,1,1304
1305000,Jews,1,1305
1306000,Jews,1,1306
1307000,Jews,1,1307
1308000,Jews,1,1308
1309000,Jews,1,1309
1310000,Jews,1,1310
1311000,Jews,1,1311
1312000,Jews,1,1312
1313000,Jews,1,1313
1314000,Jews,1,1314
1315000,Jews,1,1315
1316000,Jews,1,1316
1317000,Jews,1,1317
1318000,Jews,1,1318
1319000,Jews,1,1319
1320000,Jews,1,1320
1321000,Jews,1,1321
1322000,Jews,1,1322
1323000,Jews,1,1323
1324000,Jews,1,1324
1325000,Jews,1,1325
1326000,Jews,1,1326
1327000,Jews,1,1327
1328000,Jews,1,1328
1329000,Jews,1,1329
1330000,Jews,1,1330
1331000,Jews,1,1331
1332000,Jews,1,1332
1333000,Jews,1,1333
1334000,Jews,1,1334
1335000,Jews,1,1335
1336000,Jews,1,1336
1337000,Jews,1,1337
1338000,Jews,1,1338
1339000,Jews,1,1339
1340000,Jews,1,1340
1341000,Jews,1,1341
1342000,Jews,1,1342
1343000,Jews,1,1343
1344000,Jews,1,1344
1345000,Jews,1,1345
1346000,Jews,1,1346
1347000,Jews,1,1347
1348000,Jews,1,1348
1349000,Jews,1,1349
1350000,Jews,1,1350
1351000,Jews,1,1351
1352000,Jews,1,1352
1353000,Jews,1,1353
1354000,Jews,1,1354
1355000,Jews,1,1355
1356000,Jews,1,1356
1357000,Jews,1,1357
1358000,Jews,1,1358
1359000,Jews,1,1359
1360000,Jews,1,1360
1361000,Jews,1,1361
1362000,Jews,1,1362
1363000,Jews,1,1363
1364000,Jews,1,1364
1365000,Jews,1,1365
1366000,Jews,1,1366
1367000,Jews,1,1367
1368000,Jews,1,1368
1369000,Jews,1,1369
1370000,Jews,1,1370
1371000,Jews,1,1371
1372000,Jews,1,1372
1373000,Jews,1,1373
1374000,Jews,1,1374
1375000,Jews,1,1375
1376000,Jews,1,1376
1377000,Jews,1,1377
1378000,Jews,1,1378
1379000,Jews,1,1379
1380000,Jews,1,1380
1381000,Jews,1,1381
1382000,Jews,1,1382
1383000,Jews,1,1383
1384000,Jews,1,1384
1385000,Jews,1,1385
1386000,Jews,1,1386
1387000,Jews,1,1387
1388000,Jews,1,1388
1389000,Jews,1,1389
1390000,Jews,1,1390
1391000,Jews,1,1391
1392000,Jews,1,1392
1393000,Jews,1,1393
1394000,Jews,1,1394
1395000,Jews,1,1395
1396000,Jews,1,1396
1397000,Jews,1,1397
1398000,Jews,1,1398
1399000,Jews,1,1399
1400000,Jews,1,1400
1401000,Jews,1,1401
1402000,Jews,1,1402
1403000,Jews,1,1403
1404000,Jews,1,1404
1405000,Jews,1,1405
1406000,Jews,1,1406
1407000,Jews,1,1407
1408000,Jews,1,1408
1409000,Jews,1,1409
1410000,Jews,1,1410
1411000,Jews,1,1411
1412000,Jews,1,1412
1413000,Jews,1,1413
1414000,Jews,1,1414
1415000,Jews,1,1415
1416000,Jews,1,1416
1417000,Jews,1,1417
1418000,Jews,1,1418
1419000,Jews,1,1419
1420000,Jews,1,1420
1421000,Jews,1,1421
1422000,Jews,1,1422
1423000,Jews,1,1423
1424000,Jews,1,1424
1425000,Jews,1,1425
1426000,Jews,1,1426
1427000,Jews,1,1427
1428000,Jews,1,1428
1429000,Jews,1,1429
1430000,Jews,1,1430
1431000,Jews,1,1431
1432000,Jews,1,1432
1433000,Jews,1,1433
1434000,Jews,1,1434
1435000,Jews,1,1435
1436000,Jews,1,1436
1437000,Jews,1,1437
1438000,Jews,1,1438
1439000,Jews,1,1439
1440000,Jews,1,1440
1441000,Jews,1,1441
1442000,Jews,1,1442
1443000,Jews,1,1443
1444000,Jews,1,1444
1445000,Jews,1,1445
1446000,Jews,1,1446
1447000,Jews,1,1447
1448000,Jews,1,1448
1449000,Jews,1,1449
1450000,Jews,1,1450
1451000,Jews,1,1451
1452000,Jews,1,1452
1453000,Jews,1,1453
1454000,Jews,1,1454
1455000,Jews,1,1455
1456000,Jews,1,1456
1457000,Jews,1,1457
1458000,Jews,1,1458
1459000,Jews,1,1459
1460000,Jews,1,1460
1461000,Jews,1,1461
1462000,Jews,1,1462
1463000,Jews,1,1463
1464000,Jews,1,1464
1465000,Jews,1,1465
1466000,Jews,1,1466
1467000,Jews,1,1467
1468000,Jews,1,1468
1469000,Jews,1,1469
1470000,Jews,1,1470
1471000,Jews,1,1471
1472000,Jews,1,1472
1473000,Jews,1,1473
1474000,Jews,1,1474
1475000,Jews,1,1475
1476000,Jews,1,1476
1477000,Jews,1,1477
1478000,Jews,1,1478
1479000,Jews,1,1479
1480000,Jews,1,1480
1481000,Jews,1,1481
1482000,Jews,1,1482
1483000,Jews,1,1483
1484000,Jews,1,1484
1485000,Jews,1,1485
1486000,Jews,1,1486
1487000,Jews,1,1487
1488000,Jews,1,1488
1489000,Jews,1,1489
1490000,Jews,1,1490
1491000,Jews,1,1491
1492000,Jews,1,1492
1493000,Jews,1,1493
1494000,Jews,1,1494
1495000,Jews,1,1495
1496000,Jews,1,1496
1497000,Jews,1,1497
1498000,Jews,1,1498
1499000,Jews,1,1499
1500000,Jews,1,1500
1501000,Jews,1,1501
1502000,Jews,1,1502
1503000,Jews,1,1503
1504000,Jews,1,1504
1505000,Jews,1,1505
1506000,Jews,1,1506
1507000,Jews,1,1507
1508000,Jews,1,1508
1509000,Jews,1,1509
1510000,Jews,1,1510
1511000,Jews,1,1511
1512000,Jews,1,1512
1513000,Jews,1,1513
1514000,Jews,1,1514
1515000,Jews,1,1515
1516000,Jews,1,1516
1517000,Jews,1,1517
1518000,Jews,1,1518
1519000,Jews,1,1519
1520000,Jews,1,1520
1521000,Jews,1,1521
1522000,Jews,1,1522
1523000,Jews,1,1523
1524000,Jews,1,1524
1525000,Jews,1,1525
1526000,Jews,1,1526
1527000,Jews,1,1527
1528000,Jews,1,1528
1529000,Jews,1,1529
1530000,Jews,1,1530
1531000,Jews,1,1531
1532000,Jews,1,1532
1533000,Jews,1,1533
1534000,Jews,1,1534
1535000,Jews,1,1535
1536000,Jews,1,1536
1537000,Jews,1,1537
1538000,Jews,1,1538
1539000,Jews,1,1539
1540000,Jews,1,1540
1541000,Jews,1,1541
1542000,Jews,1,1542
1543000,Jews,1,1543
1544000,Jews,1,1544
1545000,Jews,1,1545
1546000,Jews,1,1546
1547000,Jews,1,1547
1548000,Jews,1,1548
1549000,Jews,1,1549
1550000,Jews,1,1550
1551000,Jews,1,1551
1552000,Jews,1,1552
1553000,Jews,1,1553
1554000,Jews,1,1554
1555000,Jews,1,1555
1556000,Jews,1,1556
1557000,Jews,1,1557
1558000,Jews,1,1558
1559000,Jews,1,1559
1560000,Jews,1,1560
1561000,Jews,1,1561
1562000,Jews,1,1562
1563000,Jews,1,1563
1564000,Jews,1,1564
1565000,Jews,1,1565
1566000,Jews,1,1566
1567000,Jews,1,1567
1568000,Jews,1,1568
1569000,Jews,1,1569
1570000,Jews,1,1570
1571000,Jews,1,1571
1572000,Jews,1,1572
1573000,Jews,1,1573
1574000,Jews,1,1574
1575000,Jews,1,1575
1576000,Jews,1,1576
1577000,Jews,1,1577
1578000,Jews,1,1578
1579000,Jews,1,1579
1580000,Jews,1,1580
1581000,Jews,1,1581
1582000,Jews,1,1582
1583000,Jews,1,1583
1584000,Jews,1,1584
1585000,Jews,1,1585
1586000,Jews,1,1586
1587000,Jews,1,1587
1588000,Jews,1,1588
1589000,Jews,1,1589
1590000,Jews,1,1590
1591000,Jews,1,1591
1592000,Jews,1,1592
1593000,Jews,1,1593
1594000,Jews,1,1594
1595000,Jews,1,1595
1596000,Jews,1,1596
1597000,Jews,1,1597
1598000,Jews,1,1598
1599000,Jews,1,1599
1600000,Jews,1,1600
1601000,Jews,1,1601
1602000,Jews,1,1602
1603000,Jews,1,1603
1604000,Jews,1,1604
1605000,Jews,1,1605
1606000,Jews,1,1606
1607000,Jews,1,1607
1608000,Jews,1,1608
1609000,Jews,1,1609
1610000,Jews,1,1610
1611000,Jews,1,1611
1612000,Jews,1,1612
1613000,Jews,1,1613
1614000,Jews,1,1614
1615000,Jews,1,1615
1616000,Jews,1,1616
1617000,Jews,1,1617
1618000,Jews,1,1618
1619000,Jews,1,1619
1620000,Jews,1,1620
1621000,Jews,1,1621
1622000,Jews,1,1622
1623000,Jews,1,1623
1624000,Jews,1,1624
1625000,Jews,1,1625
1626000,Jews,1,1626
1627000,Jews,1,1627
1628000,Jews,1,1628
1629000,Jews,1,1629
1630000,Jews,1,1630
1631000,Jews,1,1631
1632000,Jews,1,1632
1633000,Jews,1,1633
1634000,Jews,1,1634
1635000,Jews,1,1635
1636000,Jews,1,1636
1637000,Jews,1,1637
1638000,Jews,1,1638
1639000,Jews,1,1639
1640000,Jews,1,1640
1641000,Jews,1,1641
1642000,Jews,1,1642
1643000,Jews,1,1643
1644000,Jews,1,1644
1645000,Jews,1,1645
1646000,Jews,1,1646
1647000,Jews,1,1647
1648000,Jews,1,1648
1649000,Jews,1,1649
1650000,Jews,1,1650
1651000,Jews,1,1651
1652000,Jews,1,1652
1653000,Jews,1,1653
1654000,Jews,1,1654
1655000,Jews,1,1655
1656000,Jews,1,1656
1657000,Jews,1,1657
1658000,Jews,1,1658
1659000,Jews,1,1659
1660000,Jews,1,1660
1661000,Jews,1,1661
1662000,Jews,1,1662
1663000,Jews,1,1663
1664000,Jews,1,1664
1665000,Jews,1,1665
1666000,Jews,1,1666
1667000,Jews,1,1667
1668000,Jews,1,1668
1669000,Jews,1,1669
1670000,Jews,1,1670
1671000,Jews,1,1671
1672000,Jews,1,1672
1673000,Jews,1,1673
1674000,Jews,1,1674
1675000,Jews,1,1675
1676000,Jews,1,1676
1677000,Jews,1,1677
1678000,Jews,1,1678
1679000,Jews,1,1679
1680000,Jews,1,1680
1681000,Jews,1,1681
1682000,Jews,1,1682
1683000,Jews,1,1683
1684000,Jews,1,1684
1685000,Jews,1,1685
1686000,Jews,1,1686
1687000,Jews,1,1687
1688000,Jews,1,1688
1689000,Jews,1,1689
1690000,Jews,1,1690
1691000,Jews,1,1691
1692000,Jews,1,1692
1693000,Jews,1,1693
1694000,Jews,1,1694
1695000,Jews,1,1695
1696000,Jews,1,1696
1697000,Jews,1,1697
1698000,Jews,1,1698
1699000,Jews,1,1699
1700000,Jews,1,1700
1701000,Jews,1,1701
1702000,Jews,1,1702
1703000,Jews,1,1703
1704000,Jews,1,1704
1705000,Jews,1,1705
1706000,Jews,1,1706
1707000,Jews,1,1707
1708000,Jews,1,1708
1709000,Jews,1,1709
1710000,Jews,1,1710
1711000,Jews,1,1711
1712000,Jews,1,1712
1713000,Jews,1,1713
1714000,Jews,1,1714
1715000,Jews,1,1715
1716000,Jews,1,1716
1717000,Jews,1,1717
1718000,Jews,1,1718
1719000,Jews,1,1719
1720000,Jews,1,1720
1721000,Jews,1,1721
1722000,Jews,1,1722
1723000,Jews,1,1723
1724000,Jews,1,1724
1725000,Jews,1,1725
1726000,Jews,1,1726
1727000,Jews,1,1727
1728000,Jews,1,1728
1729000,Jews,1,1729
1730000,Jews,1,1730
1731000,Jews,1,1731
1732000,Jews,1,1732
1733000,Jews,1,1733
1734000,Jews,1,1734
1735000,Jews,1,1735
1736000,Jews,1,1736
1737000,Jews,1,1737
1738000,Jews,1,1738
1739000,Jews,1,1739
1740000,Jews,1,1740
1741000,Jews,1,1741
1742000,Jews,1,1742
1743000,Jews,1,1743
1744000,Jews,1,1744
1745000,Jews,1,1745
1746000,Jews,1,1746
1747000,Jews,1,1747
1748000,Jews,1,1748
1749000,Jews,1,1749
1750000,Jews,1,1750
1751000,Jews,1,1751
1752000,Jews,1,1752
1753000,Jews,1,1753
1754000,Jews,1,1754
1755000,Jews,1,1755
1756000,Jews,1,1756
1757000,Jews,1,1757
1758000,Jews,1,1758
1759000,Jews,1,1759
1760000,Jews,1,1760
1761000,Jews,1,1761
1762000,Jews,1,1762
1763000,Jews,1,1763
1764000,Jews,1,1764
1765000,Jews,1,1765
1766000,Jews,1,1766
1767000,Jews,1,1767
1768000,Jews,1,1768
1769000,Jews,1,1769
1770000,Jews,1,1770
1771000,Jews,1,1771
1772000,Jews,1,1772
1773000,Jews,1,1773
1774000,Jews,1,1774
1775000,Jews,1,1775
1776000,Jews,1,1776
1777000,Jews,1,1777
1778000,Jews,1,1778
1779000,Jews,1,1779
1780000,Jews,1,1780
1781000,Jews,1,1781
1782000,Jews,1,1782
1783000,Jews,1,1783
1784000,Jews,1,1784
1785000,Jews,1,1785
1786000,Jews,1,1786
1787000,Jews,1,1787
1788000,Jews,1,1788
1789000,Jews,1,1789
1790000,Jews,1,1790
1791000,Jews,1,1791
1792000,Jews,1,1792
1793000,Jews,1,1793
1794000,Jews,1,1794
1795000,Jews,1,1795
1796000,Jews,1,1796
1797000,Jews,1,1797
1798000,Jews,1,1798
1799000,Jews,1,1799
1800000,Jews,1,1800
1801000,Jews,1,1801
1802000,Jews,1,1802
1803000,Jews,1,1803
1804000,Jews,1,1804
1805000,Jews,1,1805
1806000,Jews,1,1806
1807000,Jews,1,1807
1808000,Jews,1,1808
1809000,Jews,1,1809
1810000,Jews,1,1810
1811000,Jews,1,1811
1812000,Jews,1,1812
1813000,Jews,1,1813
1814000,Jews,1,1814
1815000,Jews,1,1815
1816000,Jews,1,1816
1817000,Jews,1,1817
1818000,Jews,1,1818
1819000,Jews,1,1819
1820000,Jews,1,1820
1821000,Jews,1,1821
1822000,Jews,1,1822
1823000,Jews,1,1823
1824000,Jews,1,1824
1825000,Jews,1,1825
1826000,Jews,1,1826
1827000,Jews,1,1827
1828000,Jews,1,1828
1829000,Jews,1,1829
1830000,Jews,1,1830
1831000,Jews,1,1831
1832000,Jews,1,1832
1833000,Jews,1,1833
1834000,Jews,1,1834
1835000,Jews,1,1835
1836000,Jews,1,1836
1837000,Jews,1,1837
1838000,Jews,1,1838
1839000,Jews,1,1839
1840000,Jews,1,1840
1841000,Jews,1,1841
1842000,Jews,1,1842
1843000,Jews,1,1843
1844000,Jews,1,1844
1845000,Jews,1,1845
1846000,Jews,1,1846
1847000,Jews,1,1847
1848000,Jews,1,1848
1849000,Jews,1,1849
1850000,Jews,1,1850
1851000,Jews,1,1851
1852000,Jews,1,1852
1853000,Jews,1,1853
1854000,Jews,1,1854
1855000,Jews,1,1855
1856000,Jews,1,1856
1857000,Jews,1,1857
1858000,Jews,1,1858
1859000,Jews,1,1859
1860000,Jews,1,1860
1861000,Jews,1,1861
1862000,Jews,1,1862
1863000,Jews,1,1863
1864000,Jews,1,1864
1865000,Jews,1,1865
1866000,Jews,1,1866
1867000,Jews,1,1867
1868000,Jews,1,1868
1869000,Jews,1,1869
1870000,Jews,1,1870
1871000,Jews,1,1871
1872000,Jews,1,1872
1873000,Jews,1,1873
1874000,Jews,1,1874
1875000,Jews,1,1875
1876000,Jews,1,1876
1877000,Jews,1,1877
1878000,Jews,1,1878
1879000,Jews,1,1879
1880000,Jews,1,1880
1881000,Jews,1,1881
1882000,Jews,1,1882
1883000,Jews,1,1883
1884000,Jews,1,1884
1885000,Jews,1,1885
1886000,Jews,1,1886
1887000,Jews,1,1887
1888000,Jews,1,1888
1889000,Jews,1,1889
1890000,Jews,1,1890
1891000,Jews,1,1891
1892000,Jews,1,1892
1893000,Jews,1,1893
1894000,Jews,1,1894
1895000,Jews,1,1895
1896000,Jews,1,1896
1897000,Jews,1,1897
1898000,Jews,1,1898
1899000,Jews,1,1899
1900000,Jews,1,1900
1901000,Jews,1,1901
1902000,Jews,1,1902
1903000,Jews,1,1903
1904000,Jews,1,1904
1905000,Jews,1,1905
1906000,Jews,1,1906
1907000,Jews,1,1907
1908000,Jews,1,1908
1909000,Jews,1,1909
1910000,Jews,1,1910
1911000,Jews,1,1911
1912000,Jews,1,1912
1913000,Jews,1,1913
1914000,Jews,1,1914
1915000,Jews,1,1915
1916000,Jews,1,1916
1917000,Jews,1,1917
1918000,Jews,1,1918
1919000,Jews,1,1919
1920000,Jews,1,1920
1921000,Jews,1,1921
1922000,Jews,1,1922
1923000,Jews,1,1923
1924000,Jews,1,1924
1925000,Jews,1,1925
1926000,Jews,1,1926
1927000,Jews,1,1927
1928000,Jews,1,1928
1929000,Jews,1,1929
1930000,Jews,1,1930
1931000,Jews,1,1931
1932000,Jews,1,1932
1933000,Jews,1,1933
1934000,Jews,1,1934
1935000,Jews,1,1935
1936000,Jews,1,1936
1937000,Jews,1,1937
1938000,Jews,1,1938
1939000,Jews,1,1939
1940000,Jews,1,1940
1941000,Jews,1,1941
1942000,Jews,1,1942
1943000,Jews,1,1943
1944000,Jews,1,1944
1945000,Jews,1,1945
1946000,Jews,1,1946
1947000,Jews,1,1947
1948000,Jews,1,1948
1949000,Jews,1,1949
1950000,Jews,1,1950
1951000,Jews,1,1951
1952000,Jews,1,1952
1953000,Jews,1,1953
1954000,Jews,1,1954
1955000,Jews,1,1955
1956000,Jews,1,1956
1957000,Jews,1,1957
1958000,Jews,1,1958
1959000,Jews,1,1959
1960000,Jews,1,1960
1961000,Jews,1,1961
1962000,Jews,1,1962
1963000,Jews,1,1963
1964000,Jews,1,1964
1965000,Jews,1,1965
1966000,Jews,1,1966
1967000,Jews,1,1967
1968000,Jews,1,1968
1969000,Jews,1,1969
1970000,Jews,1,1970
1971000,Jews,1,1971
1972000,Jews,1,1972
1973000,Jews,1,1973
1974000,Jews,1,1974
1975000,Jews,1,1975
1976000,Jews,1,1976
1977000,Jews,1,1977
1978000,Jews,1,1978
1979000,Jews,1,1979
1980000,Jews,1,1980
1981000,Jews,1,1981
1982000,Jews,1,1982
1983000,Jews,1,1983
1984000,Jews,1,1984
1985000,Jews,1,1985
1986000,Jews,1,1986
1987000,Jews,1,1987
1988000,Jews,1,1988
1989000,Jews,1,1989
1990000,Jews,1,1990
1991000,Jews,1,1991
1992000,Jews,1,1992
1993000,Jews,1,1993
1994000,Jews,1,1994
1995000,Jews,1,1995
1996000,Jews,1,1996
1997000,Jews,1,1997
1998000,Jews,1,1998
1999000,Jews,1,1999
2000000,Jews,1,2000
2001000,Jews,1,2001
2002000,Jews,1,2002
2003000,Jews,1,2003
2004000,Jews,1,2004
2005000,Jews,1,2005
2006000,Jews,1,2006
2007000,Jews,1,2007
2008000,Jews,1,2008
2009000,Jews,1,2009
2010000,Jews,1,2010
2011000,Jews,1,2011
2012000,Jews,1,2012
2013000,Jews,1,2013
2014000,Jews,1,2014
2015000,Jews,1,2015
2016000,Jews,1,2016
2017000,Jews,1,2017
2018000,Jews,1,2018
2019000,Jews,1,2019
2020000,Jews,1,2020
2021000,Jews,1,2021
2022000,Jews,1,2022
2023000,Jews,1,2023
2024000,Jews,1,2024
2025000,Jews,1,2025
2026000,Jews,1,2026
2027000,Jews,1,2027
2028000,Jews,1,2028
2029000,Jews,1,2029
2030000,Jews,1,2030
2031000,Jews,1,2031
2032000,Jews,1,2032
2033000,Jews,1,2033
2034000,Jews,1,2034
2035000,Jews,1,2035
2036000,Jews,1,2036
2037000,Jews,1,2037
2038000,Jews,1,2038
2039000,Jews,1,2039
2040000,Jews,1,2040
2041000,Jews,1,2041
2042000,Jews,1,2042
2043000,Jews,1,2043
2044000,Jews,1,2044
2045000,Jews,1,2045
2046000,Jews,1,2046
2047000,Jews,1,2047
2048000,Jews,1,2048
2049000,Jews,1,2049
2050000,Jews,1,2050
2051000,Jews,1,2051
2052000,Jews,1,2052
2053000,Jews,1,2053
2054000,Jews,1,2054
2055000,Jews,1,2055
2056000,Jews,1,2056
2057000,Jews,1,2057
2058000,Jews,1,2058
2059000,Jews,1,2059
2060000,Jews,1,2060
2061000,Jews,1,2061
2062000,Jews,1,2062
2063000,Jews,1,2063
2064000,Jews,1,2064
2065000,Jews,1,2065
2066000,Jews,1,2066
2067000,Jews,1,2067
2068000,Jews,1,2068
2069000,Jews,1,2069
2070000,Jews,1,2070
2071000,Jews,1,2071
2072000,Jews,1,2072
2073000,Jews,1,2073
2074000,Jews,1,2074
2075000,Jews,1,2075
2076000,Jews,1,2076
2077000,Jews,1,2077
2078000,Jews,1,2078
2079000,Jews,1,2079
2080000,Jews,1,2080
2081000,Jews,1,2081
2082000,Jews,1,2082
2083000,Jews,1,2083
2084000,Jews,1,2084
2085000,Jews,1,2085
2086000,Jews,1,2086
2087000,Jews,1,2087
2088000,Jews,1,2088
2089000,Jews,1,2089
2090000,Jews,1,2090
2091000,Jews,1,2091
2092000,Jews,1,2092
2093000,Jews,1,2093
2094000,Jews,1,2094
2095000,Jews,1,2095
2096000,Jews,1,2096
2097000,Jews,1,2097
2098000,Jews,1,2098
2099000,Jews,1,2099
2100000,Jews,1,2100
2101000,Jews,1,2101
2102000,Jews,1,2102
2103000,Jews,1,2103
2104000,Jews,1,2104
2105000,Jews,1,2105
2106000,Jews,1,2106
2107000,Jews,1,2107
2108000,Jews,1,2108
2109000,Jews,1,2109
2110000,Jews,1,2110
2111000,Jews,1,2111
2112000,Jews,1,2112
2113000,Jews,1,2113
2114000,Jews,1,2114
2115000,Jews,1,2115
2116000,Jews,1,2116
2117000,Jews,1,2117
2118000,Jews,1,2118
2119000,Jews,1,2119
2120000,Jews,1,2120
2121000,Jews,1,2121
2122000,Jews,1,2122
2123000,Jews,1,2123
2124000,Jews,1,2124
2125000,Jews,1,2125
2126000,Jews,1,2126
2127000,Jews,1,2127
2128000,Jews,1,2128
2129000,Jews,1,2129
2130000,Jews,1,2130
2131000,Jews,1,2131
2132000,Jews,1,2132
2133000,Jews,1,2133
2134000,Jews,1,2134
2135000,Jews,1,2135
2136000,Jews,1,2136
2137000,Jews,1,2137
2138000,Jews,1,2138
2139000,Jews,1,2139
2140000,Jews,1,2140
2141000,Jews,1,2141
2142000,Jews,1,2142
2143000,Jews,1,2143
2144000,Jews,1,2144
2145000,Jews,1,2145
2146000,Jews,1,2146
2147000,Jews,1,2147
2148000,Jews,1,2148
2149000,Jews,1,2149
2150000,Jews,1,2150
2151000,Jews,1,2151
2152000,Jews,1,2152
2153000,Jews,1,2153
2154000,Jews,1,2154
2155000,Jews,1,2155
2156000,Jews,1,2156
2157000,Jews,1,2157
2158000,Jews,1,2158
2159000,Jews,1,2159
2160000,Jews,1,2160
2161000,Jews,1,2161
2162000,Jews,1,2162
2163000,Jews,1,2163
2164000,Jews,1,2164
2165000,Jews,1,2165
2166000,Jews,1,2166
2167000,Jews,1,2167
2168000,Jews,1,2168
2169000,Jews,1,2169
2170000,Jews,1,2170
2171000,Jews,1,2171
2172000,Jews,1,2172
2173000,Jews,1,2173
2174000,Jews,1,2174
2175000,Jews,1,2175
2176000,Jews,1,2176
2177000,Jews,1,2177
2178000,Jews,1,2178
2179000,Jews,1,2179
2180000,Jews,1,2180
2181000,Jews,1,2181
2182000,Jews,1,2182
2183000,Jews,1,2183
2184000,Jews,1,2184
2185000,Jews,1,2185
2186000,Jews,1,2186
2187000,Jews,1,2187
2188000,Jews,1,2188
2189000,Jews,1,2189
2190000,Jews,1,2190
2191000,Jews,1,2191
2192000,Jews,1,2192
2193000,Jews,1,2193
2194000,Jews,1,2194
2195000,Jews,1,2195
2196000,Jews,1,2196
2197000,Jews,1,2197
2198000,Jews,1,2198
2199000,Jews,1,2199
2200000,Jews,1,2200
2201000,Jews,1,2201
2202000,Jews,1,2202
2203000,Jews,1,2203
2204000,Jews,1,2204
2205000,Jews,1,2205
2206000,Jews,1,2206
2207000,Jews,1,2207
2208000,Jews,1,2208
2209000,Jews,1,2209
2210000,Jews,1,2210
2211000,Jews,1,2211
2212000,Jews,1,2212
2213000,Jews,1,2213
2214000,Jews,1,2214
2215000,Jews,1,2215
2216000,Jews,1,2216
2217000,Jews,1,2217
2218000,Jews,1,2218
2219000,Jews,1,2219
2220000,Jews,1,2220
2221000,Jews,1,2221
2222000,Jews,1,2222
2223000,Jews,1,2223
2224000,Jews,1,2224
2225000,Jews,1,2225
2226000,Jews,1,2226
2227000,Jews,1,2227
2228000,Jews,1,2228
2229000,Jews,1,2229
2230000,Jews,1,2230
2231000,Jews,1,2231
2232000,Jews,1,2232
2233000,Jews,1,2233
2234000,Jews,1,2234
2235000,Jews,1,2235
2236000,Jews,1,2236
2237000,Jews,1,2237
